filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:28:17.749547,26897.20754716981
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:31:34.881623,27094.33962264151
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:36:58.504264,27417.962264150945
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:39:50.730679,27590.188679245282
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:49:54.051434,28193.509433962263
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:51:29.598604,28289.056603773584
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:52:29.372189,28348.830188679247
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T07:58:06.126906,28685.584905660377
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:01:05.296717,28864.754716981133
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:15:06.353321,29705.811320754718
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:28:27.862755,30507.32075471698
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:33:32.919358,30812.377358490565
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:40:01.900491,31201.35849056604
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:46:35.409925,31594.867924528302
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T08:52:42.051434,31961.509433962263
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T09:06:44.919358,32804.377358490565
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T09:15:33.523132,33332.981132075474
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T09:58:12.013698,35891.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T10:17:24.013698,37043.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T10:33:27.938226,38007.3962264151
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:02:47.636340,39767.09433962264
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:10:14.428792,40213.88679245283
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:23:02.126906,40981.58490566038
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:40:02.353321,42001.811320754714
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:47:32.768415,42452.22641509434
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:54:25.598604,42865.056603773584
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T11:59:24.919358,43164.377358490565
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T12:04:16.391057,43455.84905660377
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T12:11:41.523132,43900.981132075474
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T12:35:16.768415,45316.22641509434
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T12:50:48.994830,46248.45283018868
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T12:55:08.919358,46508.377358490565
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T13:21:22.504264,48081.96226415094
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T13:32:10.051434,48729.50943396227
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T13:46:03.560868,49563.018867924526
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T13:58:28.013698,50307.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T13:58:56.391057,50335.84905660377
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T14:11:29.749547,51089.20754716981
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T14:15:54.202377,51353.660377358494
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T14:53:45.598604,53625.056603773584
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T15:03:50.428792,54229.88679245283
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T15:17:21.296717,55040.75471698113
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T15:35:20.843887,56120.301886792455
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T15:49:48.013698,56987.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T15:57:48.466528,57467.92452830189
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:02:49.749547,57769.20754716981
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:05:14.353321,57913.811320754714
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:16:01.145774,58560.6037735849
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:24:17.145774,59056.6037735849
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:33:28.542000,59608.0
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:45:44.542000,60344.0
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:52:25.145774,60744.6037735849
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:54:08.994830,60848.45283018868
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T16:55:36.089170,60935.54716981132
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:03:20.843887,61400.301886792455
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:07:37.145774,61656.6037735849
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:09:35.485396,61774.943396226416
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:17:56.617472,62276.07547169811
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:22:17.598604,62537.056603773584
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:22:56.391057,62575.84905660377
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:23:47.258981,62626.71698113208
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:29:24.617472,62964.07547169811
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:47:48.013698,64067.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:52:23.636340,64343.09433962264
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T17:54:44.768415,64484.22641509434
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:05:23.258981,65122.71698113208
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:19:14.957094,65954.41509433962
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:22:27.409925,66146.8679245283
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:26:17.900491,66377.35849056604
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:27:28.843887,66448.30188679245
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:34:49.900491,66889.35849056604
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:42:29.070302,67348.52830188679
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T18:45:21.749547,67521.2075471698
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:01:08.013698,68467.47169811321
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:02:49.145774,68568.60377358491
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:12:12.919358,69132.37735849057
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:21:46.202377,69705.6603773585
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:29:03.032566,70142.49056603774
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:32:55.787283,70375.24528301887
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:34:00.843887,70440.30188679245
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:42:26.655208,70946.11320754717
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T19:46:15.032566,71174.49056603774
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:01:01.975962,72061.43396226416
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:08:25.749547,72505.2075471698
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:13:33.372189,72812.83018867925
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:16:12.466528,72971.92452830188
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:29:51.636340,73791.09433962264
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:30:51.409925,73850.8679245283
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:39:20.542000,74360.0
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T20:43:25.523132,74604.98113207547
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:01:21.447660,75680.90566037736
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:33:33.975962,77613.43396226416
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:38:06.730679,77886.18867924529
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:42:47.183509,78166.64150943396
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:45:47.711811,78347.16981132075
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T21:52:59.560868,78779.01886792453
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:01:59.787283,79319.24528301887
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:04:11.258981,79450.71698113208
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:18:10.202377,80289.6603773585
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:26:56.240113,80815.69811320755
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:34:55.938226,81295.39622641509
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:40:03.108038,81602.56603773584
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T22:57:04.240113,82623.69811320755
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T23:01:33.674075,82893.1320754717
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T23:05:29.598604,83129.05660377358
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T23:08:57.598604,83337.05660377358
/Users/adamlam/Library/Mobile Documents/com~apple~CloudDocs/Code/Space_Apps/space_apps_2024_seismic_detection/data/lunar/training/data/S12_GradeA/xa.s12.00.mhz.1975-06-26HR00_evid00198.mseed,1975-06-26T23:15:11.485396,83710.94339622642
